movie_id,movielens_title,movielens_genres,tmdb_id,imdb_id,media_type,tmdb_source,tmdb_title,original_title,overview,poster_path,poster_url,backdrop_path,release_date,runtime,vote_average,vote_count,popularity,original_language,tmdb_genres,adult
50059,Don't Drink the Water (1994),Comedy,10462,0109644,movie,tmdb_movie,别喝生水,Don't Drink the Water,20世纪60年代初冷战铁幕后的某处，霍兰德一家因沃尔特拍摄敏感地区的日落而引发国际间谍事件。为了躲避牢狱之灾，霍兰德一家躲进了美国大使馆，而美国大使馆暂时由缺席大使的外交无能的儿子阿克塞尔管理。,/wUHtBgKoHGfn0I4aPnlcwNBUUEl.jpg,https://image.tmdb.org/t/p/w500/wUHtBgKoHGfn0I4aPnlcwNBUUEl.jpg,/pHLdEWww3NbViVrumyG0D7dBbRZ.jpg,1994-12-18,91,5.551,89,0.7031,en,喜剧|电视电影,f
50064,"Good German, The (2006)",Drama|Mystery|Thriller,182,0452624,movie,tmdb_movie,德国好人,The Good German,《德国好人》根据约瑟夫·卡农的同名小说改编，是由史蒂文·索德伯格执导，乔治·克鲁尼、托比·马奎尔、凯特·布兰切特主演的悬疑电影。影片以第二次世界大战结束时的柏林为背景，讲述了美国战地记者重访柏林探寻自己曾经的德国情人却陷入政治阴谋的故事。,/3LjHC2CWDkzoiPehf3GViujws0.jpg,https://image.tmdb.org/t/p/w500/3LjHC2CWDkzoiPehf3GViujws0.jpg,/vr9xAWJeIkYJWAYmIov5WNHEAf6.jpg,2006-12-15,108,5.810,348,1.3719,en,剧情|悬疑|爱情|惊悚|战争,f
50066,Sweet Land (2005),Drama|Romance,31048,0428038,movie,tmdb_movie,甜蜜大陆,Sweet Land,当Lars Torvik的祖母 inge 在2004年去世以后，她面临一个抉择：卖掉1920年起就伴随她长大的家族农场，或者是依靠其祖父遗留下来的财产生存。为了寻找答案，她求助于和祖母一起经历过的美好回忆，那些祖母从小传给她记忆深处的甜蜜故事。,/qYxbJ0pWyuRBqVXrrhaDQnFAsNN.jpg,https://image.tmdb.org/t/p/w500/qYxbJ0pWyuRBqVXrrhaDQnFAsNN.jpg,/4lk8qws6n3nC3RsJqxzqVK3pjzm.jpg,2005-10-21,110,6.300,53,1.1569,en,剧情|爱情,f
50068,Letters from Iwo Jima (2006),Drama|War,1251,0498380,movie,tmdb_movie,硫磺岛的来信,Letters from Iwo Jima,在这部《父辈的旗帜》的姊妹篇中，克林特·伊斯特伍德将镜头转向六十一年前在硫磺岛上抵御美军进攻的日本士兵与他们的将领，呈现了那段不为人知的故事。,/dfzEO1akoT0WN50yJ8LevJbIdfg.jpg,https://image.tmdb.org/t/p/w500/dfzEO1akoT0WN50yJ8LevJbIdfg.jpg,/69Mdg9vH6yQx08DwK02RlqO9CPp.jpg,2006-12-09,141,7.490,2297,3.6267,en,动作|剧情|战争,f
50147,Black Christmas (2006),Action|Horror|Thriller,9656,0454082,movie,tmdb_movie,黑色圣诞节,Black Christmas,"""20世纪70年代，体弱多病的小男孩比利（Cainan Wiebe 饰）降临人间，他不曾感受到父母的温暖，反而自幼备受虐待。他的母亲（Karin Konoval 饰）甚至串通情人杀害了比利的父亲，而这一切都被这个只有5岁大的小男孩看在眼里。可怜的比利从此被母亲囚禁阁楼，度过了黑暗而漫长的童年时代。某个圣诞夜，长成青年的比利（Robert Mann 饰）逃出樊笼，并将母亲和继父残忍杀害，而同母异父的妹妹爱格尼丝（Dean Friss 饰）也被弄瞎一只眼睛。
 15年后，比利家早已废弃的房子被改造成某学校的校外宿舍，八个青春靓丽的女生以及舍监芭芭拉（Andrea Martin 饰）住在这里。但她们很快发现，传说中的凶残比利似乎就在自己身边……""",/4R7nSOFRuurn5tK9YcS1JCoBfeT.jpg,https://image.tmdb.org/t/p/w500/4R7nSOFRuurn5tK9YcS1JCoBfeT.jpg,/zhRCgJJqNyMV3GZjk5YX61IV7SU.jpg,2006-12-15,92,5.240,611,1.7534,en,恐怖|悬疑,f
50149,Happily N'Ever After (2007),Animation|Children|Comedy,5393,0308353,movie,tmdb_movie,邪恶新世界,Happily N'Ever After,邪恶新世界,/gOOlHRhdEoJbPNE1jpocNawjnc5.jpg,https://image.tmdb.org/t/p/w500/gOOlHRhdEoJbPNE1jpocNawjnc5.jpg,/zBW4LZyYi0Moqz82BTkEQzR7h0z.jpg,2007-01-05,87,5.100,446,1.8237,en,冒险|动画|喜剧|家庭|奇幻,f
50151,Home of the Brave (2007),Action|Drama|War,14171,0763840,movie,tmdb_movie,星条旗永不落,Home of the Brave,四位驻伊美军士兵接到了回国的调令，然而，一次恐怖性炸弹袭击，改变了他们的命运。军用卡车司机凡妮莎（杰西卡•贝尔 Jessica Biel 饰）被炸成重伤，军医威尔（塞缪尔•杰克逊 Samuel L. Jackson 饰）负责救治，结果不幸截肢。贾马尔（50美分 50 Cent 饰）误杀了伊拉克妇女，从此存下心结。汤米（布莱恩•普莱斯列 Brian Presley 饰）亲眼目睹了战友阵亡，悲痛欲绝。四个人回国后，凡妮莎在校园做体育老师，但是配搭的假肢让她黯然神伤。威尔的妻子发现丈夫的情绪总是失控，而叛逆的儿子也经常顶撞父亲；贾马尔和汤米同时进行了心理诊疗小组，但是两人发生争执，分道扬镳，没想到再次见面却是生死一线……,/eQokFEJYba9PUhJ99W0TsxzOynp.jpg,https://image.tmdb.org/t/p/w500/eQokFEJYba9PUhJ99W0TsxzOynp.jpg,/6xZ0cRsPfAAmOG56wLJlPqsBif0.jpg,2006-12-15,106,5.400,196,1.1225,en,战争|剧情,f
50153,Code Name: The Cleaner (2007),Action|Comedy|Crime,14396,0462229,movie,tmdb_movie,代号：杀手,Code Name: The Cleaner,"身在何处，但是身边的尸体和巨款告诉他，他可能被卷入了一起危险的事件中。一个名叫戴安娜（妮可莱特·谢里丹 Nicollette Sheridan 饰）的女人出现在了杰克的面前，她告诉汤姆自己是他的妻子，并且手脚麻利的处理了一团糟的现场。对于戴安娜的身份，杰克心存疑虑，而之后戴安娜的言行则使她的身份显得更加可疑。
 离开戴安娜后，杰克遇见了自称是他女友的吉娜（刘玉玲 Lucy Liu 饰）。通过吉娜的只言片语，杰克知道了自己是一家游戏公司的守门人，但有过一次受骗经历的杰克对此保持着怀疑的态度。糟糕的是，杰克发现，有一些神秘的黑衣人似乎对自己的行踪异常关心。",/wSQkv51ygnds56lylNavYJzLmNZ.jpg,https://image.tmdb.org/t/p/w500/wSQkv51ygnds56lylNavYJzLmNZ.jpg,/cMMjICzBe5qTx1igspFYdX8B3o2.jpg,2007-01-05,84,5.167,270,1.0210,en,动作|喜剧|犯罪,f
50158,Stomp the Yard (2007),Drama|Musical,1931,0775539,movie,tmdb_movie,街舞少年,Stomp the Yard,有舞王之称的DJ·威廉斯（哥伦布·绍特 Columbus Short 饰）就刚刚经历了一场因为飙舞而引起的社团争斗，他一直呵护的弟弟在这场流血事件中意外丧生。身心俱疲的他来自洛杉矶，到来亚特兰大一所黑人学校进修。  　　在新环境里感到非常不适应的他，自从加入了一个街舞爱好者同盟会之后，生活开始有了翻天覆地的变化。他的出众舞技在这里得到施展，同盟的人在景仰之余，都期待他能帮助同盟会夺取大家垂涎已久的全国街舞大赛冠军。然而他们不知道的事，纵然有出神入化的舞技，在成为同盟会最有竞争力的主心骨之前，DJ必须面对的是如何抛开残酷的往事带给他的种种阴影。DJ是否能够重新站起身来，正视前方的道路，在这条自己曾经深深热爱的街舞道路上勇往直前呢？,/dald9tUbRmGQ91CUJnzaBAjjvUf.jpg,https://image.tmdb.org/t/p/w500/dald9tUbRmGQ91CUJnzaBAjjvUf.jpg,/8QBkWWXiOvNZdPbvzR8j0amw4Yy.jpg,2007-05-16,114,7.105,536,2.3989,en,剧情|音乐,f
50160,Miss Potter (2006),Drama,13967,0482546,movie,tmdb_movie,波特小姐,Miss Potter,"影片的时间背景是维多利亚女王与爱德华七世时代末期的英格兰，一个酷热的夏天。此时，波特女士已经逐步地显示出了她在写作方面迥异的天赋，许多人都认为她有着当一名艺术家的潜质。当她的第一部作品《彼得兔的故事》正式出版之后，波特女士成为了倍受欢迎的著名作家。事业成功之后，爱情也向波特女士走来。她的第一段爱情便是同由伊万·麦克格雷格饰演的出版商诺曼·韦恩之间的，他们之间的恋情，以及诺曼·韦恩于1905年7月的求婚，永远地改变了比阿特丽克斯的生活。
 对于这段恋情，波特女士却无法向公众宣布，甚至不能谈及有关的事情。在伦敦的上流社会中，波特的父母坚持她应该找一个同她的身份地位都相配的人做她的终生伴侣，并且他们认为波特同韦恩在一起就是一个错误。他们认为韦恩只不过是个做小买卖的，他们要求波特重新考虑同韦恩在一起的这个决定。最终，比阿特丽克斯终于屈服了，放弃了这段感情，在家人的劝说下，她离开了伦敦，离开了她的未婚夫。在这段时间中，波特经历了痛苦和孤独，变得十分的沉寂。但是，经过了长时间的精神磨练，彻底的改变了波特的观念，她又以新的态度来勇敢地面对生活。她搬到了坎布里亚郡的湖区，这里拥有险峻的山峰和16个波光粼粼的湖泊，举世无双的美景激发了波特的灵感，她在这里生活、创作，一直到1930年。波特创作了多部优秀的童话作品，是一个超越时代的女性。即便是波特成为了世界上最成功的儿童作品创作者和富有的农场主，她也从来都没有忘记过她的第一段爱情。",/fecGKwGABfZdMbiH1WQN9zMcOkS.jpg,https://image.tmdb.org/t/p/w500/fecGKwGABfZdMbiH1WQN9zMcOkS.jpg,/heXvhrTFCF8j84iFQtpXEKCFwGL.jpg,2006-12-03,92,6.648,551,1.6841,en,剧情|家庭|爱情,f
50162,Arthur and the Invisibles (2007),Action|Children|Fantasy,9992,0344854,movie,tmdb_movie,亚瑟和他的迷你王国,Arthur et les Minimoys,年仅十岁的亚瑟和他的祖母非常幸福地生活在一起。只是四年前祖父在非洲失踪了，而且还有个大坏蛋正试图把他们赶出家去。古董商把祖父留下的价值不菲的非洲史前古器物和书籍统统卷走，事情由此变得更加糟糕。亚瑟确信他的祖父一定在什么地方给他留下一些秘密讯息。他希望能够找到进入另一个美丽世界的途径，他在祖父的笔记本里看到了一个红头发蓝眼睛的非洲公主塞琳娜Selenia，一个名叫迷你墨国王的小成员，那里的人都不足一英寸高。他怀疑有可能是在祖母的花园里。但是怎样从祖父的阁楼里找寻到更多的线索呢？,/vq2dZUzW3aRsnyqYLbAqLqKU3La.jpg,https://image.tmdb.org/t/p/w500/vq2dZUzW3aRsnyqYLbAqLqKU3La.jpg,/nAJ7kA7ve15Bv6xv78XPJiovtZM.jpg,2006-12-13,94,6.393,3053,5.3638,fr,冒险|奇幻|动画|家庭,f
50165,Tell Me Something (Telmisseomding) (1999),Crime|Horror|Mystery|Thriller,16371,0220806,movie,tmdb_movie,爱的肢解,텔 미 썸딩,"　　一阵恐怖气息弥漫在韩国首尔的上空，在首尔的各地不断发现被肢解的肢体，令人心寒。凶手还残忍得把尸体精确分开后将不同的尸首拼凑在一起。赵刑警（韩石圭 饰）被委派接手此案进行调查。警方再次发现了尸体，已经是第三名受害者了，同时警方发现三名被害人都曾经跟一名叫金素咏（沈银河 饰）的女子交往过，警方马上对素咏进行调查。
 　　但素咏曾因为童年的不幸遭遇而有意识要忘掉部分过去的记忆，使案件调查带来困难。令众人措手不及的是，警方锁定了的嫌疑人都被凶手残忍的杀害了，这时素咏的角色变得举足轻重了。",/aUh0zhTw5twp3SmXlLpbhD8HbtT.jpg,https://image.tmdb.org/t/p/w500/aUh0zhTw5twp3SmXlLpbhD8HbtT.jpg,/v2lrrGksxcc0hDD2LP8RxKz712b.jpg,1999-11-13,118,6.212,59,1.2682,ko,惊悚|犯罪|悬疑|恐怖,f
50183,Loving Annabelle (2006),Drama|Romance,19344,0323120,movie,tmdb_movie,恋恋师情,Loving Annabelle,年轻女孩安娜贝尔（Erin Kelly 饰）在相继被两所学校开除后，参议员父亲将她安排到一所天主教寄宿学校继续学业。安娜贝尔很快又拥有了新的校园生活，以及三个性格各异的室友。学校的诗歌老师西蒙娜（戴安娜·加德瑞 Diane Gaidry 饰）则负责管理她们寝室。西蒙娜是一位工作上极其关心学生，私生活也严格遵守宗教和社会道德的女性，然而从不按常规出牌，甚至公然蔑视权威的安娜贝尔着实是最令她头疼的学生。西蒙娜甚至想要放弃，申请将安娜贝尔调到别的寝室去，然而她很快又发现了安娜贝尔身上独特的成熟与感性气息，决定耐心引导。而令人意想不到的是，就在两人朝夕相处的过程中，安娜贝尔竟渐渐爱上了西蒙娜，然而学校森严的天主教义却给这份单纯的情感蒙上荆棘……,/a6p1Oexil6Z2XO5d1QVHR3F2OoM.jpg,https://image.tmdb.org/t/p/w500/a6p1Oexil6Z2XO5d1QVHR3F2OoM.jpg,/nnrNau1w3kIsPYMllbfsVQNUJVu.jpg,2007-05-24,77,6.595,310,2.0662,en,剧情|爱情,f
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),Comedy|Romance,8275,0808146,movie,tmdb_movie,美国派：裸奔,American Pie Presents: The Naked Mile,艾瑞克（John White 饰）算得上是一个标准的失意青年了，连在家中打个手统也造成祖母受惊去世的恶果。艾瑞克与女友翠西交往两年，但一直未能上垒，现在已是全校最后的处男、公认的笑柄，这些还不算，他是大名鼎鼎的“硬条”家族的一员，堂兄德维特等人名满江湖，给他巨大的心理压力。翠西终于同意与艾瑞克共赴巫山，岂料两人时运不济最后又发展成一场屎尿屁笑话，幸好德维特的学校要举办考后大裸奔活动，艾瑞克与死党匆匆投奔堂兄希望用狂欢宽慰心怀……  经历了与侏儒橄榄球队的对决，裸奔活动的大幕即将揭开，然而关键时刻，艾瑞克忽然领悟了爱与性的意义，做出了自己的抉择。,/6CPJVJrqVjibP5Uub8yCg4FKtJi.jpg,https://image.tmdb.org/t/p/w500/6CPJVJrqVjibP5Uub8yCg4FKtJi.jpg,/9IUZw1blAscYnyFi5vEFlHVXAWr.jpg,2006-12-04,97,5.484,2202,8.1717,en,喜剧,f
50208,Rolling Family (Familia rodante) (2004),Comedy|Drama,79767,0359254,movie,tmdb_movie,旋转家庭,Familia rodante,,/p6vTD1Ctbz79TKkUwk8RSBzZk8A.jpg,https://image.tmdb.org/t/p/w500/p6vTD1Ctbz79TKkUwk8RSBzZk8A.jpg,/poEwy5vjsbBHvUTWtwgYfUy5YCY.jpg,2004-09-06,98,6.306,31,0.4194,es,剧情|喜剧,f
50229,"Young Girls of Rochefort, The (Demoiselles de Rochefort, Les) (1967)",Comedy|Musical|Romance,2433,0062873,movie,tmdb_movie,柳媚花娇,Les Demoiselles de Rochefort,　　迪芬（凯瑟琳·德纳芙 Catherine Deneuve 饰）和苏兰（弗朗索瓦·朵列 Françoise Dorléac 饰）是相依为命的两姐妹，她们一个红发，一个金发，一个擅长曼妙的舞蹈，一个拥有天籁的歌喉。夏日嘉年华将近，在逐渐热烈的气氛中，迪芬和苏兰也在嘉年华中有着各自的任务。  　　画商吉列姆（Jacques Riberolles 饰）钦慕于迪芬的美貌，无奈迪芬早已经芳心暗许给了替她画像的年轻画家麦桑思（雅克·贝汉 Jacques Perrin 饰），与此同时，苏兰遇见了名为米勒（吉恩·凯利 Gene Kelly 饰）的年轻人，两人心心相惜两情相悦。让苏兰没有想到的是，眼前的米勒正是她苦苦寻找无果的作曲家，她一直希望米勒能够读一读她所撰写的一段协奏曲。,/4gY1HkshKyIwgucy3Sjzamb0HSp.jpg,https://image.tmdb.org/t/p/w500/4gY1HkshKyIwgucy3Sjzamb0HSp.jpg,/8m7qOKlsdnxt4335vpFzpffuIVu.jpg,1967-03-08,126,7.700,658,2.2984,fr,爱情|喜剧|剧情,f
50245,Alice in the Cities (Alice in den Stadten) (1974),Drama,2204,0069687,movie,tmdb_movie,爱丽丝城市漫游记,Alice in den Städten,德国摄影记者菲力浦过着流浪式的生活，有一次被派到美国完成一项采访，但他并没有完成任务。途中与一个神秘的美国女子邂逅之后，无意中成了她那九岁的小女孩的监护人。菲力浦必须带着小爱丽丝穿越德国、帮她寻找奶奶的过程中，互相有了意想不到的了解，故事回避单刀直入，发展充满惊喜，主题的显现极其优雅，让观众慢慢体会美国大众文化对战后欧洲的影响。,/wrW5hWMqi87IRQp1iTWOOQ7tW5P.jpg,https://image.tmdb.org/t/p/w500/wrW5hWMqi87IRQp1iTWOOQ7tW5P.jpg,/gDibTI8sDBhFnczL3VqHhlnfq78.jpg,1974-05-17,110,7.712,344,1.3085,de,剧情,f
50253,David and Bathsheba (1951),Drama|Romance,42567,0043455,movie,tmdb_movie,大卫与拔示巴,David and Bathsheba,　　大卫王为美色所迷惑，抛弃了神与良知还杀死了爱人的丈夫，以为自己的智慧可以瞒过所有人的眼睛。但是上帝却知道，为了点醒他，将死降临在他的儿女身上，并通过先知讨伐他。大卫王终于清醒，想以死求得神的原谅，于是上帝与他同在。本片所表述的其实就是想说明做了什么事不要以为别人不知道，做了坏事迟早也会受到报应的，所以就需要人心向善，不要泯灭了自己的良知。,/gOYwjVzXami9Nko7pfw7qyt3odu.jpg,https://image.tmdb.org/t/p/w500/gOYwjVzXami9Nko7pfw7qyt3odu.jpg,/7zpZMpIddthzGuopoI1eTJv9F3.jpg,1951-08-10,123,5.854,72,0.8290,en,剧情|爱情|历史,f
50259,Old Joy (2006),Drama,26518,0468526,movie,tmdb_movie,昨日欢愉,Old Joy,在这部凯莉·雷查德的突破性长片中，两位老友重聚，进行了一次静谧而富有启示的隔夜露营旅行。这部小成本作品专注于人物性格与男性气质的刻画，将这位当代美国影坛最具独立精神的艺术家之一介绍给了众多观众。当即将为人父的马克（丹尼尔·伦敦 饰）与流浪者库尔特（威尔·奥德哈姆 饰）驾车徒步深入森林，寻找一处偏僻温泉时，他们试图重建联系的努力屡屡受挫，不断触及友谊的边界，也迫使他们面对自青年时代分道扬镳后的现实。本片改编自乔纳森·雷蒙德的短篇小说，由“呦啦腾哥”乐队营造氛围的配乐相伴，是一部沉思冥想、观察犀利的佳作，其质朴的格局之下蕴含着丰富的洞见。[标准收藏],/AdFKZOf0LtPpGq8be9T8qsNHTbs.jpg,https://image.tmdb.org/t/p/w500/AdFKZOf0LtPpGq8be9T8qsNHTbs.jpg,/t9lOz9dFflcHo3QjdtDND6cKGnF.jpg,2006-03-25,76,6.400,202,0.6009,en,剧情,f
